Entity,Code,Year,Annual CO₂ emissions
Portugal,PRT,2006,64842828
Portugal,PRT,2007,62354620
Portugal,PRT,2008,60027936
Portugal,PRT,2009,57136404
Portugal,PRT,2010,52933984
Portugal,PRT,2011,51739810
Portugal,PRT,2012,49898550
Portugal,PRT,2013,48102730
Portugal,PRT,2014,47885044
Portugal,PRT,2015,52203440
Portugal,PRT,2016,50366708
Portugal,PRT,2017,55106276
Portugal,PRT,2018,51372730
Portugal,PRT,2019,47494044
Portugal,PRT,2020,41695200
Portugal,PRT,2021,39938332
Portugal,PRT,2022,41605030
Qatar,QAT,1949,260144
Qatar,QAT,1950,351744
Qatar,QAT,1951,388384
Qatar,QAT,1952,194192
Qatar,QAT,1953,366400
Qatar,QAT,1954,608224
Qatar,QAT,1955,417696
Qatar,QAT,1956,505631.97
Qatar,QAT,1957,311440
Qatar,QAT,1958,168544
Qatar,QAT,1959,183200
Qatar,QAT,1960,175872
Qatar,QAT,1961,161216
Qatar,QAT,1962,190528
Qatar,QAT,1963,6133536
Qatar,QAT,1964,6269104
Qatar,QAT,1965,6287424
Qatar,QAT,1966,6272768
Qatar,QAT,1967,6683136
Qatar,QAT,1968,7075184
Qatar,QAT,1969,7166576
Qatar,QAT,1970,7561456
Qatar,QAT,1971,9144304
Qatar,QAT,1972,10775408
Qatar,QAT,1973,12457184
Qatar,QAT,1974,10478535
Qatar,QAT,1975,10947378
Qatar,QAT,1976,10374896
Qatar,QAT,1977,9916029
Qatar,QAT,1978,10519005
Qatar,QAT,1979,14342442
Qatar,QAT,1980,13081691
Qatar,QAT,1981,12840684
Qatar,QAT,1982,12334909
Qatar,QAT,1983,11242561
Qatar,QAT,1984,12298033
Qatar,QAT,1985,12377808
Qatar,QAT,1986,13266982
Qatar,QAT,1987,11470526
Qatar,QAT,1988,11897661
Qatar,QAT,1989,14292370
Qatar,QAT,1990,11411196
Qatar,QAT,1991,17380476
Qatar,QAT,1992,26780340
Qatar,QAT,1993,30684492
Qatar,QAT,1994,32343414
Qatar,QAT,1995,33137150
Qatar,QAT,1996,34423708
Qatar,QAT,1997,42182420
Qatar,QAT,1998,36887692
Qatar,QAT,1999,36248068
Qatar,QAT,2000,40314500
Qatar,QAT,2001,45817316
Qatar,QAT,2002,45066684
Qatar,QAT,2003,46514956
Qatar,QAT,2004,47320412
Qatar,QAT,2005,47550748
Qatar,QAT,2006,59630004
Qatar,QAT,2007,59383044
Qatar,QAT,2008,61636948
Qatar,QAT,2009,65073668
Qatar,QAT,2010,73421576
Qatar,QAT,2011,81493320
Qatar,QAT,2012,93320950
Qatar,QAT,2013,82808080
Qatar,QAT,2014,91177600
Qatar,QAT,2015,91194280
Qatar,QAT,2016,87385144
Qatar,QAT,2017,100111260
Qatar,QAT,2018,95463944
Qatar,QAT,2019,101018984
Qatar,QAT,2020,102501230
Qatar,QAT,2021,107218140
Qatar,QAT,2022,101340350
Romania,ROU,1858,3664
Romania,ROU,1859,3664
Romania,ROU,1860,3664
Romania,ROU,1861,7328
Romania,ROU,1862,10992
Romania,ROU,1863,10992
Romania,ROU,1864,14656
Romania,ROU,1865,14656
Romania,ROU,1866,18320
Romania,ROU,1867,21984
Romania,ROU,1868,25648
Romania,ROU,1869,25648
Romania,ROU,1870,36640
Romania,ROU,1871,40304
Romania,ROU,1872,40304
Romania,ROU,1873,43968
Romania,ROU,1874,43968
Romania,ROU,1875,47632
Romania,ROU,1876,47632
Romania,ROU,1877,47632
Romania,ROU,1878,47632
Romania,ROU,1879,47632
Romania,ROU,1880,47632
Romania,ROU,1881,51296
Romania,ROU,1882,223504
Romania,ROU,1883,406704
Romania,ROU,1884,472656
Romania,ROU,1885,450672
Romania,ROU,1886,483648
Romania,ROU,1887,527616
Romania,ROU,1888,630208
Romania,ROU,1889,644864
Romania,ROU,1890,806080
Romania,ROU,1891,1117520
Romania,ROU,1892,1051568
Romania,ROU,1893,1135840
Romania,ROU,1894,1040576
Romania,ROU,1895,1077216
Romania,ROU,1896,1117520
Romania,ROU,1897,1297056
Romania,ROU,1898,1711088
Romania,ROU,1899,1612160
Romania,ROU,1900,1238432
Romania,ROU,1901,1593840
Romania,ROU,1902,1590176
Romania,ROU,1903,1846656
Romania,ROU,1904,2187408
Romania,ROU,1905,2660064
Romania,ROU,1906,3598048
Romania,ROU,1907,4558016
Romania,ROU,1908,4385808
Romania,ROU,1909,4858464
Romania,ROU,1910,4818160
Romania,ROU,1911,5774464
Romania,ROU,1912,6012624
Romania,ROU,1913,6990912
Romania,ROU,1914,5785456
Romania,ROU,1915,5144256
Romania,ROU,1916,2997152
Romania,ROU,1917,2513504
Romania,ROU,1918,3187680
Romania,ROU,1919,4664272
Romania,ROU,1920,5485008
Romania,ROU,1921,5917360
Romania,ROU,1922,7141136
Romania,ROU,1923,8474832
Romania,ROU,1924,10006384
Romania,ROU,1925,11710144
Romania,ROU,1926,14502112
Romania,ROU,1927,16125263
Romania,ROU,1928,18271030
Romania,ROU,1929,20491474
Romania,ROU,1930,23242812
Romania,ROU,1931,25848718
Romania,ROU,1932,27358226
Romania,ROU,1933,27310566
Romania,ROU,1934,31659346
Romania,ROU,1935,31530840
Romania,ROU,1936,33154018
Romania,ROU,1937,28463774
Romania,ROU,1938,26712412
Romania,ROU,1939,25187860
Romania,ROU,1940,23946298
Romania,ROU,1941,22545760
Romania,ROU,1942,23671618
Romania,ROU,1943,22106734
Romania,ROU,1944,15057732
Romania,ROU,1945,18905230
Romania,ROU,1946,17465010
Romania,ROU,1947,16347075
Romania,ROU,1948,23374508
Romania,ROU,1949,23113918
Romania,ROU,1950,19416586
Romania,ROU,1951,22503346
Romania,ROU,1952,26631218
Romania,ROU,1953,30627036
Romania,ROU,1954,33504468
Romania,ROU,1955,36782410
Romania,ROU,1956,40779180
Romania,ROU,1957,45929720
Romania,ROU,1958,49794348
Romania,ROU,1959,50643268
Romania,ROU,1960,53394132
Romania,ROU,1961,55716068
Romania,ROU,1962,63812790
Romania,ROU,1963,69455450
Romania,ROU,1964,72037020
Romania,ROU,1965,78636910
Romania,ROU,1966,84090670
Romania,ROU,1967,92028744
Romania,ROU,1968,100079400
Romania,ROU,1969,111527430
Romania,ROU,1970,119981480
Romania,ROU,1971,125660030
Romania,ROU,1972,132207890
Romania,ROU,1973,144690800
Romania,ROU,1974,150607780
Romania,ROU,1975,161861600
Romania,ROU,1976,174274560
Romania,ROU,1977,177832510
Romania,ROU,1978,193243920
Romania,ROU,1979,195323570
Romania,ROU,1980,195806610
Romania,ROU,1981,197322540
Romania,ROU,1982,194876910
Romania,ROU,1983,199659840
Romania,ROU,1984,188323360
Romania,ROU,1985,193445500
Romania,ROU,1986,201069600
Romania,ROU,1987,211020750
Romania,ROU,1988,211567800
Romania,ROU,1989,212965860
Romania,ROU,1990,176506900
Romania,ROU,1991,142208210
Romania,ROU,1992,132011250
Romania,ROU,1993,122693800
Romania,ROU,1994,120904660
Romania,ROU,1995,125711860
Romania,ROU,1996,129147250
Romania,ROU,1997,118156420
Romania,ROU,1998,104860490
Romania,ROU,1999,89010050
Romania,ROU,2000,93334050
Romania,ROU,2001,98987940
Romania,ROU,2002,99297704
Romania,ROU,2003,103817980
Romania,ROU,2004,103276920
Romania,ROU,2005,101837060
Romania,ROU,2006,104296040
Romania,ROU,2007,109019590
Romania,ROU,2008,107894500
Romania,ROU,2009,88482220
Romania,ROU,2010,86094090
Romania,ROU,2011,92803520
Romania,ROU,2012,91126710
Romania,ROU,2013,79365576
Romania,ROU,2014,79126890
Romania,ROU,2015,78031910
Romania,ROU,2016,76714536
Romania,ROU,2017,79648910
Romania,ROU,2018,80279690
Romania,ROU,2019,76885224
Romania,ROU,2020,74026536
Romania,ROU,2021,77190584
Romania,ROU,2022,73521290
Russia,RUS,1830,11198
Russia,RUS,1831,13438
Russia,RUS,1832,8958
Russia,RUS,1833,11198
Russia,RUS,1850,69427
Russia,RUS,1855,210522
Russia,RUS,1858,295626
Russia,RUS,1859,313543
Russia,RUS,1860,414325
Russia,RUS,1861,526305
Russia,RUS,1862,474794
Russia,RUS,1863,497190
Russia,RUS,1864,557659
Russia,RUS,1865,533023
Russia,RUS,1866,1684174
Russia,RUS,1867,1932769
Russia,RUS,1868,1608028
Russia,RUS,1869,2181364
Russia,RUS,1870,2367251
Russia,RUS,1871,3195900
Russia,RUS,1872,3281005
Russia,RUS,1873,3079441
Russia,RUS,1874,3737882
Russia,RUS,1875,4302259
Russia,RUS,1876,5341431
Russia,RUS,1877,5451171
Russia,RUS,1878,7124148
Russia,RUS,1879,7310034
Russia,RUS,1880,8575404
Russia,RUS,1881,9032281
Russia,RUS,1882,9513794
Russia,RUS,1883,10828435
Russia,RUS,1884,10994165
Russia,RUS,1885,11975107
Russia,RUS,1886,12281932
Russia,RUS,1887,12996362
Russia,RUS,1888,13556261
Russia,RUS,1889,14640224
Russia,RUS,1890,16579712
Russia,RUS,1891,18254928
Russia,RUS,1892,19323214
Russia,RUS,1893,22649012
Russia,RUS,1894,23067816
Russia,RUS,1895,26505590
Russia,RUS,1896,26982624
Russia,RUS,1897,31197540
Russia,RUS,1898,34989172
Russia,RUS,1899,40590396
Russia,RUS,1900,45981100
Russia,RUS,1901,47206156
Russia,RUS,1902,45593650
Russia,RUS,1903,44599268
Russia,RUS,1904,49620436
Russia,RUS,1905,44292444
Russia,RUS,1906,50520756
Russia,RUS,1907,56587816
Russia,RUS,1908,56934950
Russia,RUS,1909,60101736
Russia,RUS,1910,58941628
Russia,RUS,1911,61109556
Russia,RUS,1912,69223600
Russia,RUS,1913,75198840
Russia,RUS,1914,67868650
Russia,RUS,1915,62294296
Russia,RUS,1916,66394996
Russia,RUS,1917,61105076
Russia,RUS,1918,24369018
Russia,RUS,1919,20814784
Russia,RUS,1920,18980556
Russia,RUS,1921,20584106
Russia,RUS,1922,25103606
Russia,RUS,1923,27730650
Russia,RUS,1924,33038486
Russia,RUS,1925,32608482
Russia,RUS,1926,47246468
Russia,RUS,1927,58740064
Russia,RUS,1928,65255584
Russia,RUS,1929,70275020
Russia,RUS,1930,95533810
Russia,RUS,1931,114771160
Russia,RUS,1932,129313620
Russia,RUS,1933,144521200
Russia,RUS,1934,174815940
Russia,RUS,1935,197881650
Russia,RUS,1936,226908880
Russia,RUS,1937,232023950
Russia,RUS,1938,244890110
Russia,RUS,1939,247893520
Russia,RUS,1940,297191400
Russia,RUS,1941,261090340
Russia,RUS,1942,141943200
Russia,RUS,1943,148140160
Russia,RUS,1944,214830780
Russia,RUS,1945,227441570
Russia,RUS,1946,255603820
Russia,RUS,1947,307787740
Russia,RUS,1948,327516000
Russia,RUS,1949,372302850
Russia,RUS,1950,414992030
Russia,RUS,1951,449757700
Russia,RUS,1952,481620900
Russia,RUS,1953,509528000
Russia,RUS,1954,556482400
Russia,RUS,1955,630996740
Russia,RUS,1956,691826800
Russia,RUS,1957,757074940
Russia,RUS,1958,808090300
Russia,RUS,1959,849598100
Russia,RUS,1960,884554900
Russia,RUS,1961,912221630
Russia,RUS,1962,957430140
Russia,RUS,1963,1026803000
Russia,RUS,1964,1092031900
Russia,RUS,1965,1158446200
Russia,RUS,1966,1223377300
Russia,RUS,1967,1279226000
Russia,RUS,1968,1315176200
Russia,RUS,1969,1369669600
Russia,RUS,1970,1440532200
Russia,RUS,1971,1528699000
Russia,RUS,1972,1608385500
Russia,RUS,1973,1676311800
Russia,RUS,1974,1740144300
Russia,RUS,1975,1829144000
Russia,RUS,1976,1899591300
Russia,RUS,1977,1964203600
Russia,RUS,1978,2031659800
Russia,RUS,1979,2048510000
Russia,RUS,1980,2129110400
Russia,RUS,1981,2088570500
Russia,RUS,1982,2127946800
Russia,RUS,1983,2158129000
Russia,RUS,1984,2177292800
Russia,RUS,1985,2348141300
Russia,RUS,1986,2348726800
Russia,RUS,1987,2358149600
Russia,RUS,1988,2436094000
Russia,RUS,1989,2404973800
Russia,RUS,1990,2536247800
Russia,RUS,1991,2406755600
Russia,RUS,1992,1966504700
Russia,RUS,1993,1866729100
Russia,RUS,1994,1647664500
Russia,RUS,1995,1619727200
Russia,RUS,1996,1586822100
Russia,RUS,1997,1482244500
Russia,RUS,1998,1465253400
Russia,RUS,1999,1494178800
Russia,RUS,2000,1479142400
Russia,RUS,2001,1515647100
Russia,RUS,2002,1506788000
Russia,RUS,2003,1537018400
Russia,RUS,2004,1543957000
Russia,RUS,2005,1562576900
Russia,RUS,2006,1623002000
Russia,RUS,2007,1623781200
Russia,RUS,2008,1652064500
Russia,RUS,2009,1545034400
Russia,RUS,2010,1632783200
Russia,RUS,2011,1685909500
Russia,RUS,2012,1701268400
Russia,RUS,2013,1640437400
Russia,RUS,2014,1639959200
Russia,RUS,2015,1638675300
Russia,RUS,2016,1634885000
Russia,RUS,2017,1666121200
Russia,RUS,2018,1712494300
Russia,RUS,2019,1705030900
Russia,RUS,2020,1632929300
Russia,RUS,2021,1711993300
Russia,RUS,2022,1652177300
Rwanda,RWA,1950,16854
Rwanda,RWA,1951,16854
Rwanda,RWA,1952,31301
Rwanda,RWA,1953,28893
Rwanda,RWA,1954,12039
Rwanda,RWA,1955,14447
Rwanda,RWA,1956,16854
Rwanda,RWA,1957,19262
Rwanda,RWA,1958,19262
Rwanda,RWA,1959,74641
Rwanda,RWA,1960,69825
Rwanda,RWA,1961,91495
Rwanda,RWA,1962,84272
Rwanda,RWA,1963,84272
Rwanda,RWA,1964,36640
Rwanda,RWA,1965,47632
Rwanda,RWA,1966,43968
Rwanda,RWA,1967,40304
Rwanda,RWA,1968,54960
Rwanda,RWA,1969,58624
Rwanda,RWA,1970,58624
Rwanda,RWA,1971,62288
Rwanda,RWA,1972,65952
Rwanda,RWA,1973,69616
Rwanda,RWA,1974,73280
Rwanda,RWA,1975,175872
Rwanda,RWA,1976,267472
Rwanda,RWA,1977,267472
Rwanda,RWA,1978,289456
Rwanda,RWA,1979,296784
Rwanda,RWA,1980,494640
Rwanda,RWA,1981,600896
Rwanda,RWA,1982,608224
Rwanda,RWA,1983,696160
Rwanda,RWA,1984,633872
Rwanda,RWA,1985,615552
Rwanda,RWA,1986,597232
Rwanda,RWA,1987,611419
Rwanda,RWA,1988,692307
Rwanda,RWA,1989,684247
Rwanda,RWA,1990,523863.97
Rwanda,RWA,1991,472136
Rwanda,RWA,1992,479486
Rwanda,RWA,1993,482945
Rwanda,RWA,1994,462123
Rwanda,RWA,1995,454761
Rwanda,RWA,1996,464039
Rwanda,RWA,1997,482528
Rwanda,RWA,1998,481522
Rwanda,RWA,1999,502618
Rwanda,RWA,2000,515133.03
Rwanda,RWA,2001,522378.03
Rwanda,RWA,2002,518871
Rwanda,RWA,2003,509100.03
Rwanda,RWA,2004,515760
Rwanda,RWA,2005,514220
Rwanda,RWA,2006,514417
Rwanda,RWA,2007,542177
Rwanda,RWA,2008,527819
Rwanda,RWA,2009,558260
Rwanda,RWA,2010,580977
Rwanda,RWA,2011,643581
Rwanda,RWA,2012,718466
Rwanda,RWA,2013,782275
Rwanda,RWA,2014,829804
Rwanda,RWA,2015,970183
Rwanda,RWA,2016,1048333.06
Rwanda,RWA,2017,1155068
Rwanda,RWA,2018,1287400
Rwanda,RWA,2019,1372734
Rwanda,RWA,2020,1371813
Rwanda,RWA,2021,1553445
Rwanda,RWA,2022,1547760
Ryukyu Islands (GCP),,1952,21984
Ryukyu Islands (GCP),,1953,131904
Ryukyu Islands (GCP),,1954,146560
Ryukyu Islands (GCP),,1955,161216
Ryukyu Islands (GCP),,1956,186864
Ryukyu Islands (GCP),,1957,219840
Ryukyu Islands (GCP),,1958,260144
Ryukyu Islands (GCP),,1959,300448
Ryukyu Islands (GCP),,1960,329760
Ryukyu Islands (GCP),,1961,344416
Ryukyu Islands (GCP),,1962,414032
Ryukyu Islands (GCP),,1963,428688
Ryukyu Islands (GCP),,1964,458000
Ryukyu Islands (GCP),,1965,549184
Ryukyu Islands (GCP),,1966,596727
Ryukyu Islands (GCP),,1967,677246
Ryukyu Islands (GCP),,1968,772094
Ryukyu Islands (GCP),,1969,757408
Ryukyu Islands (GCP),,1970,1904242
Ryukyu Islands (GCP),,1971,3226945
Ryukyu Islands (GCP),,1972,9005072
Saint Helena,SHN,1968,3664
Saint Helena,SHN,1981,7328
Saint Helena,SHN,1982,3664
Saint Helena,SHN,1983,3664
Saint Helena,SHN,1984,3664
Saint Helena,SHN,1985,3664
Saint Helena,SHN,1986,3664
Saint Helena,SHN,1987,3664
Saint Helena,SHN,1988,7328
Saint Helena,SHN,1989,7328
Saint Helena,SHN,1990,7328
Saint Helena,SHN,1991,7328
Saint Helena,SHN,1992,7328
Saint Helena,SHN,1993,10992
Saint Helena,SHN,1994,10992
Saint Helena,SHN,1995,10992
Saint Helena,SHN,1996,10992
Saint Helena,SHN,1997,10992
Saint Helena,SHN,1998,10992
Saint Helena,SHN,1999,10992
Saint Helena,SHN,2000,10992
Saint Helena,SHN,2001,10992
Saint Helena,SHN,2002,10992
Saint Helena,SHN,2003,10992
Saint Helena,SHN,2004,10992
Saint Helena,SHN,2005,10992
Saint Helena,SHN,2006,10992
Saint Helena,SHN,2007,10992
Saint Helena,SHN,2008,10992
Saint Helena,SHN,2009,10992
Saint Helena,SHN,2010,10992
Saint Helena,SHN,2011,10992
Saint Helena,SHN,2012,10992
Saint Helena,SHN,2013,10992
Saint Helena,SHN,2014,10992
Saint Helena,SHN,2015,10992
Saint Helena,SHN,2016,14656
Saint Helena,SHN,2017,10992
Saint Helena,SHN,2018,10992
Saint Helena,SHN,2019,14656
Saint Helena,SHN,2020,18320
Saint Helena,SHN,2021,17654
Saint Helena,SHN,2022,17816
Saint Kitts and Nevis,KNA,1981,54960
Saint Kitts and Nevis,KNA,1982,65952
Saint Kitts and Nevis,KNA,1983,51296
Saint Kitts and Nevis,KNA,1984,51296
Saint Kitts and Nevis,KNA,1985,51296
Saint Kitts and Nevis,KNA,1986,58624
Saint Kitts and Nevis,KNA,1987,54960
Saint Kitts and Nevis,KNA,1988,65952
Saint Kitts and Nevis,KNA,1989,65952
Saint Kitts and Nevis,KNA,1990,106256
Saint Kitts and Nevis,KNA,1991,106256
Saint Kitts and Nevis,KNA,1992,109920
Saint Kitts and Nevis,KNA,1993,113584
Saint Kitts and Nevis,KNA,1994,120912
Saint Kitts and Nevis,KNA,1995,128240.01
Saint Kitts and Nevis,KNA,1996,131904
Saint Kitts and Nevis,KNA,1997,142896
Saint Kitts and Nevis,KNA,1998,150224
Saint Kitts and Nevis,KNA,1999,161216
Saint Kitts and Nevis,KNA,2000,172208
Saint Kitts and Nevis,KNA,2001,175872
Saint Kitts and Nevis,KNA,2002,197856
Saint Kitts and Nevis,KNA,2003,197856
Saint Kitts and Nevis,KNA,2004,212512
Saint Kitts and Nevis,KNA,2005,197856
Saint Kitts and Nevis,KNA,2006,201520
Saint Kitts and Nevis,KNA,2007,216176
Saint Kitts and Nevis,KNA,2008,216176
Saint Kitts and Nevis,KNA,2009,223504
Saint Kitts and Nevis,KNA,2010,219840
Saint Kitts and Nevis,KNA,2011,230832
Saint Kitts and Nevis,KNA,2012,219840
Saint Kitts and Nevis,KNA,2013,223504
Saint Kitts and Nevis,KNA,2014,230832
Saint Kitts and Nevis,KNA,2015,234496
Saint Kitts and Nevis,KNA,2016,238160
Saint Kitts and Nevis,KNA,2017,241824
Saint Kitts and Nevis,KNA,2018,245488
Saint Kitts and Nevis,KNA,2019,252815.98
Saint Kitts and Nevis,KNA,2020,230832
Saint Kitts and Nevis,KNA,2021,222436
Saint Kitts and Nevis,KNA,2022,224486
Saint Lucia,LCA,1950,3664
Saint Lucia,LCA,1951,10992
Saint Lucia,LCA,1952,7328
Saint Lucia,LCA,1953,10992
Saint Lucia,LCA,1954,7328
Saint Lucia,LCA,1955,10992
Saint Lucia,LCA,1956,10992
Saint Lucia,LCA,1957,10992
Saint Lucia,LCA,1958,10992
Saint Lucia,LCA,1959,10992
Saint Lucia,LCA,1960,14656
Saint Lucia,LCA,1961,18320
Saint Lucia,LCA,1962,18320
Saint Lucia,LCA,1963,21984
Saint Lucia,LCA,1964,21984
Saint Lucia,LCA,1965,25648
Saint Lucia,LCA,1966,29312
Saint Lucia,LCA,1967,32976
Saint Lucia,LCA,1968,36640
Saint Lucia,LCA,1969,62288
Saint Lucia,LCA,1970,65952
Saint Lucia,LCA,1971,69616
Saint Lucia,LCA,1972,76944
Saint Lucia,LCA,1973,80608
Saint Lucia,LCA,1974,73280
Saint Lucia,LCA,1975,76944
Saint Lucia,LCA,1976,84272
Saint Lucia,LCA,1977,69616
Saint Lucia,LCA,1978,98928
Saint Lucia,LCA,1979,150224
Saint Lucia,LCA,1980,113584
Saint Lucia,LCA,1981,95264
Saint Lucia,LCA,1982,113584
Saint Lucia,LCA,1983,102592
Saint Lucia,LCA,1984,113584
Saint Lucia,LCA,1985,128240.01
Saint Lucia,LCA,1986,131904
Saint Lucia,LCA,1987,146560
Saint Lucia,LCA,1988,164880
Saint Lucia,LCA,1989,164880
Saint Lucia,LCA,1990,179536
Saint Lucia,LCA,1991,190528
Saint Lucia,LCA,1992,212512
Saint Lucia,LCA,1993,234496
Saint Lucia,LCA,1994,260144
Saint Lucia,LCA,1995,274800
Saint Lucia,LCA,1996,293120
Saint Lucia,LCA,1997,296784
Saint Lucia,LCA,1998,326096
Saint Lucia,LCA,1999,337088
Saint Lucia,LCA,2000,348080
Saint Lucia,LCA,2001,359072
Saint Lucia,LCA,2002,359072
Saint Lucia,LCA,2003,377392
Saint Lucia,LCA,2004,403040
Saint Lucia,LCA,2005,388384
Saint Lucia,LCA,2006,410368
Saint Lucia,LCA,2007,425024
Saint Lucia,LCA,2008,425024
Saint Lucia,LCA,2009,425024
Saint Lucia,LCA,2010,487312
Saint Lucia,LCA,2011,487312
Saint Lucia,LCA,2012,490976
Saint Lucia,LCA,2013,487312
Saint Lucia,LCA,2014,483648
Saint Lucia,LCA,2015,479984
Saint Lucia,LCA,2016,476320
Saint Lucia,LCA,2017,490976
Saint Lucia,LCA,2018,509296
Saint Lucia,LCA,2019,501968.03
Saint Lucia,LCA,2020,483648
Saint Lucia,LCA,2021,466056
Saint Lucia,LCA,2022,470351
Saint Pierre and Miquelon,SPM,1950,14656
Saint Pierre and Miquelon,SPM,1951,21984
Saint Pierre and Miquelon,SPM,1952,32976
Saint Pierre and Miquelon,SPM,1953,29312
Saint Pierre and Miquelon,SPM,1954,32976
Saint Pierre and Miquelon,SPM,1955,36640
Saint Pierre and Miquelon,SPM,1956,32976
Saint Pierre and Miquelon,SPM,1957,40304
Saint Pierre and Miquelon,SPM,1958,40304
Saint Pierre and Miquelon,SPM,1959,32976
Saint Pierre and Miquelon,SPM,1960,36640
Saint Pierre and Miquelon,SPM,1961,47632
Saint Pierre and Miquelon,SPM,1962,32976
Saint Pierre and Miquelon,SPM,1963,36640
Saint Pierre and Miquelon,SPM,1964,47632
Saint Pierre and Miquelon,SPM,1965,40304
Saint Pierre and Miquelon,SPM,1966,43968
Saint Pierre and Miquelon,SPM,1967,51296
Saint Pierre and Miquelon,SPM,1968,40304
Saint Pierre and Miquelon,SPM,1969,32976
Saint Pierre and Miquelon,SPM,1970,36640
Saint Pierre and Miquelon,SPM,1971,47632
Saint Pierre and Miquelon,SPM,1972,69616
Saint Pierre and Miquelon,SPM,1973,40304
Saint Pierre and Miquelon,SPM,1974,43968
Saint Pierre and Miquelon,SPM,1975,32976
Saint Pierre and Miquelon,SPM,1976,47632
Saint Pierre and Miquelon,SPM,1977,36640
Saint Pierre and Miquelon,SPM,1978,32976
Saint Pierre and Miquelon,SPM,1979,36640
Saint Pierre and Miquelon,SPM,1980,36640
Saint Pierre and Miquelon,SPM,1981,40304
Saint Pierre and Miquelon,SPM,1982,40304
Saint Pierre and Miquelon,SPM,1983,32976
Saint Pierre and Miquelon,SPM,1984,36640
Saint Pierre and Miquelon,SPM,1985,32976
Saint Pierre and Miquelon,SPM,1986,47632
Saint Pierre and Miquelon,SPM,1987,51296
Saint Pierre and Miquelon,SPM,1988,65952
Saint Pierre and Miquelon,SPM,1989,102592
Saint Pierre and Miquelon,SPM,1990,91600
Saint Pierre and Miquelon,SPM,1991,102592
Saint Pierre and Miquelon,SPM,1992,95264
Saint Pierre and Miquelon,SPM,1993,73280
Saint Pierre and Miquelon,SPM,1994,69616
Saint Pierre and Miquelon,SPM,1995,69616
Saint Pierre and Miquelon,SPM,1996,69616
Saint Pierre and Miquelon,SPM,1997,47632
Saint Pierre and Miquelon,SPM,1998,54960
Saint Pierre and Miquelon,SPM,1999,54960
Saint Pierre and Miquelon,SPM,2000,54960
Saint Pierre and Miquelon,SPM,2001,54960
Saint Pierre and Miquelon,SPM,2002,58624
Saint Pierre and Miquelon,SPM,2003,62288
Saint Pierre and Miquelon,SPM,2004,58624
Saint Pierre and Miquelon,SPM,2005,62288
Saint Pierre and Miquelon,SPM,2006,65952
Saint Pierre and Miquelon,SPM,2007,65952
Saint Pierre and Miquelon,SPM,2008,65952
Saint Pierre and Miquelon,SPM,2009,65952
Saint Pierre and Miquelon,SPM,2010,65952
Saint Pierre and Miquelon,SPM,2011,65952
Saint Pierre and Miquelon,SPM,2012,65952
Saint Pierre and Miquelon,SPM,2013,65952
Saint Pierre and Miquelon,SPM,2014,65952
Saint Pierre and Miquelon,SPM,2015,65952
Saint Pierre and Miquelon,SPM,2016,65952
Saint Pierre and Miquelon,SPM,2017,65952
Saint Pierre and Miquelon,SPM,2018,58624
Saint Pierre and Miquelon,SPM,2019,65952
Saint Pierre and Miquelon,SPM,2020,62288
Saint Pierre and Miquelon,SPM,2021,60022
Saint Pierre and Miquelon,SPM,2022,60576
Saint Vincent and the Grenadines,VCT,1950,3664
Saint Vincent and the Grenadines,VCT,1951,3664
Saint Vincent and the Grenadines,VCT,1952,10992
Saint Vincent and the Grenadines,VCT,1953,7328
Saint Vincent and the Grenadines,VCT,1954,7328
Saint Vincent and the Grenadines,VCT,1955,7328
Saint Vincent and the Grenadines,VCT,1956,7328
Saint Vincent and the Grenadines,VCT,1957,7328
Saint Vincent and the Grenadines,VCT,1958,10992
Saint Vincent and the Grenadines,VCT,1959,10992
Saint Vincent and the Grenadines,VCT,1960,10992
Saint Vincent and the Grenadines,VCT,1961,10992
Saint Vincent and the Grenadines,VCT,1962,10992
Saint Vincent and the Grenadines,VCT,1963,14656
Saint Vincent and the Grenadines,VCT,1964,18320
Saint Vincent and the Grenadines,VCT,1965,14656
Saint Vincent and the Grenadines,VCT,1966,18320
Saint Vincent and the Grenadines,VCT,1967,18320
Saint Vincent and the Grenadines,VCT,1968,21984
Saint Vincent and the Grenadines,VCT,1969,29312
Saint Vincent and the Grenadines,VCT,1970,29312
Saint Vincent and the Grenadines,VCT,1971,29312
Saint Vincent and the Grenadines,VCT,1972,36640
Saint Vincent and the Grenadines,VCT,1973,40304
Saint Vincent and the Grenadines,VCT,1974,32976
Saint Vincent and the Grenadines,VCT,1975,32976
Saint Vincent and the Grenadines,VCT,1976,32976
Saint Vincent and the Grenadines,VCT,1977,32976
Saint Vincent and the Grenadines,VCT,1978,36640
Saint Vincent and the Grenadines,VCT,1979,29312
Saint Vincent and the Grenadines,VCT,1980,36640
Saint Vincent and the Grenadines,VCT,1981,36640
Saint Vincent and the Grenadines,VCT,1982,40304
Saint Vincent and the Grenadines,VCT,1983,47632
Saint Vincent and the Grenadines,VCT,1984,65952
Saint Vincent and the Grenadines,VCT,1985,65952
Saint Vincent and the Grenadines,VCT,1986,65952
Saint Vincent and the Grenadines,VCT,1987,76944
Saint Vincent and the Grenadines,VCT,1988,65952
Saint Vincent and the Grenadines,VCT,1989,76944
Saint Vincent and the Grenadines,VCT,1990,80608
Saint Vincent and the Grenadines,VCT,1991,84272
Saint Vincent and the Grenadines,VCT,1992,84272
